CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_CAPPED,CASH_ADVANCE_CAPPED,MIN_PAYMENTS_CAPPED,PAYMENTS_CAPPED,ZERO_PURCHASE_FLAG,CASH_ADV_USER_FLAG,TENURE_BAND,PAYMENT_TIER,PURCHASE_SEGMENT
C18191,151.467852,0.75,1554.52,1229.02,325.5,231.721336,0.75,0.75,0.625,0.125,1,27,1000,2224.113144,136.729435,1,8,151.467852,231.721336,136.729435,2224.113144,0,1,Short-Term (<=8 months),A - Always Full,Hybrid (Both)
C18192,14.471941,1,120,0,120,0,1,0,1,0,0,12,3000,113.011493,116.286777,0,12,14.471941,0,116.286777,113.011493,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18193,17.734657,1,209.28,0,209.28,0,1,0,1,0,0,12,2700,142.453268,151.615333,0.416667,12,17.734657,0,151.615333,142.453268,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18194,1.931162,0.636364,152.72,0,152.72,0,0.666667,0,0.666667,0,0,8,2500,186.80842,58.437329,0.285714,12,1.931162,0,58.437329,186.80842,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18195,922.615452,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1700,191.287802,309.777674,0,12,922.615452,0,309.777674,191.287802,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C18196,822.579064,1,1188.24,0,1188.24,0,1,0,1,0,0,36,1000,1773.581187,2070.636374,0,12,822.579064,0,2070.636374,1773.581187,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18197,233.755366,1,521.23,0,521.23,0,1,0,1,0,0,23,1000,312.157319,197.3922,0.083333,12,233.755366,0,197.3922,312.157319,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18198,1216.704733,0.727273,0,0,0,2902.295257,0,0,0,0.166667,2,0,3000,2345.798153,415.361186,0.125,12,1216.704733,2902.295257,415.361186,2345.798153,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C18199,15.587005,0.545455,156,0,156,0,0.545455,0,0.545455,0,0,6,2000,168.726312,81.861265,0.2,11,15.587005,0,81.861265,168.726312,0,0,Mid-Term (9-11 months),C - Partial,Installments-Only
C18200,691.466157,1,549.96,0,549.96,0,1,0,1,0,0,12,1000,316.191025,165.251013,0,12,691.466157,0,165.251013,316.191025,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18201,1200.937942,0.833333,0,0,0,1981.157622,0,0,0,0.5,4,0,2000,152.106361,200.106261,0,6,1200.937942,1981.157622,200.106261,152.106361,1,1,Short-Term (<=8 months),D - Never Full,Non-Purchaser
C18202,36.85818,0.909091,583.38,0,583.38,0,0.833333,0,0.833333,0,0,10,2500,687.609976,164.492005,0.909091,12,36.85818,0,164.492005,687.609976,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C18203,3542.074874,1,884.98,0,884.98,4547.294728,1,0,0.833333,0.5,5,14,5000,958.998587,1081.645567,0,6,3542.074874,4547.294728,1081.645567,958.998587,0,1,Short-Term (<=8 months),D - Never Full,Installments-Only
C18204,38.864992,0.818182,331.94,0,331.94,0,0.75,0,0.75,0,0,16,1500,369.269971,125.416136,0.181818,12,38.864992,0,125.416136,369.269971,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18205,0,0,631.2,0,631.2,0,1,0,1,0,0,12,4000,861.744611,312.343947,0,12,0,0,312.343947,861.744611,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18206,27.254213,0.454545,316.3,316.3,0,0,0.166667,0.166667,0,0,0,2,2500,312.771691,57.214333,0.1,12,27.254213,0,57.214333,312.771691,0,0,Full-Term (12 months),C - Partial,One-Off Only
C18207,2687.82033,1,167.6,102.6,65,2916.277862,0.333333,0.111111,0.222222,0.111111,6,5,3000,376.896208,1395.338044,0,9,2687.82033,2916.277862,1395.338044,376.896208,0,1,Mid-Term (9-11 months),D - Never Full,Hybrid (Both)
C18208,16.024822,0.818182,113.44,0,113.44,0,0.666667,0,0.666667,0,0,8,3000,126.999931,132.500307,0.111111,12,16.024822,0,132.500307,126.999931,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18209,52.806957,1,266.68,0,266.68,0,0.333333,0,0.333333,0,0,4,2000,367.892428,196.742169,0.5,12,52.806957,0,196.742169,367.892428,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C18210,110.983174,1,458.47,458.47,0,0,0.25,0.25,0,0,0,3,2000,414.618729,176.175087,0,12,110.983174,0,176.175087,414.618729,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C18211,1969.737768,1,0,0,0,2410.842591,0,0,0,0.222222,33,0,2500,292.443409,737.614283,0,9,1969.737768,2410.842591,737.614283,292.443409,1,1,Mid-Term (9-11 months),D - Never Full,Non-Purchaser
C18212,187.536914,0.818182,530.04,0,530.04,0,0.583333,0,0.583333,0,0,7,2500,926.946047,147.347019,0,12,187.536914,0,147.347019,926.946047,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18214,834.642993,1,0,0,0,239.875612,0,0,0,0.333333,5,0,1000,1043.004155,439.557388,0,12,834.642993,239.875612,439.557388,1043.004155,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18215,613.814108,1,875.14,317,558.14,550.606961,0.833333,0.166667,0.75,0.25,4,28,1800,549.929401,351.601266,0,12,613.814108,550.606961,351.601266,549.929401,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C18216,3076.422342,1,329.36,0,329.36,2248.274005,0.166667,0,0.166667,0.5,10,3,3500,836.317805,1331.978248,0,12,3076.422342,2248.274005,1331.978248,836.317805,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C18217,0.147275,0.090909,66.78,0,66.78,0,0.083333,0,0.083333,0,0,1,4000,718.85487,312.343947,0,12,0.147275,0,312.343947,718.85487,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18218,33.078633,0.5,303.91,0,303.91,0,0.5,0,0.333333,0,0,4,1200,354.34847,83.653033,1,6,33.078633,0,83.653033,354.34847,0,0,Short-Term (<=8 months),A - Always Full,Installments-Only
C18219,413.091214,0.636364,0,0,0,1117.162764,0,0,0,0.083333,4,0,1200,258.891518,165.68519,0,12,413.091214,1117.162764,165.68519,258.891518,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18220,5.416921,0.545455,288.8,0,288.8,0,0.916667,0,0.833333,0,0,11,3000,254.443565,32.475254,0.181818,12,5.416921,0,32.475254,254.443565,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18221,35.120942,1,372,0,372,0,1,0,1,0,0,12,2700,361.050924,156.723469,0.545455,12,35.120942,0,156.723469,361.050924,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C18222,196.626598,1,2017.11,1056.66,960.45,0,1,1,0.75,0,0,28,7500,1425.513446,153.957216,1,12,196.626598,0,153.957216,1425.513446,0,0,Full-Term (12 months),A - Always Full,Hybrid (Both)
C18223,1256.81927,1,1674.96,0,1674.96,0,1,0,1,0,0,12,1000,970.361646,3449.118706,0,12,1256.81927,0,3449.118706,970.361646,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18224,251.144969,0.727273,88.51,88.51,0,1515.283623,0.25,0.25,0,0.416667,7,3,1200,1490.675716,189.097848,0.166667,12,251.144969,1515.283623,189.097848,1490.675716,0,1,Full-Term (12 months),C - Partial,One-Off Only
C18225,1718.885963,1,578.78,0,578.78,0,0.666667,0,0.666667,0,0,14,1000,294.153872,20316.09631,0,12,1718.885963,0,8626.691541,294.153872,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18226,891.332656,1,411.25,411.25,0,0,0.333333,0.333333,0,0,0,4,1500,1043.13779,205.343101,0,12,891.332656,0,205.343101,1043.13779,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C18227,31.812848,0.636364,662,235,427,0,0.5,0.083333,0.416667,0,0,7,3500,955.231844,127.625326,0.5,12,31.812848,0,127.625326,955.231844,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C18228,120.632505,0.636364,1310.2,1310.2,0,0,0.166667,0.166667,0,0,0,9,2500,576.034909,195.547987,0,12,120.632505,0,195.547987,576.034909,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C18229,2162.267501,1,151.13,151.13,0,1005.55853,0.166667,0.166667,0,0.166667,3,3,2500,466.376831,619.460541,0,12,2162.267501,1005.55853,619.460541,466.376831,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C18230,15.740657,0.727273,72,72,0,0,0.25,0.25,0,0,0,5,1000,44.098703,205.53426,0,12,15.740657,0,205.53426,44.098703,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C18231,0.004816,0.545455,51.7,0,51.7,0,0.25,0,0.25,0,0,3,3000,33.249088,0.059481,0,12,0.004816,0,0.059481,33.249088,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18232,449.733124,1,788.58,0,788.58,0,0.666667,0,0.666667,0,0,21,3000,419.35193,195.196969,0,12,449.733124,0,195.196969,419.35193,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18233,130.545845,1,1738.48,631,1107.48,0,1,0.083333,1,0,0,33,2000,1928.666446,167.893173,0.75,12,130.545845,0,167.893173,1928.666446,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C18234,2.117128,0.909091,99.96,0,99.96,0,1,0,1,0,0,12,3000,101.631113,44.092575,0.125,12,2.117128,0,44.092575,101.631113,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18235,1125.306541,1,703.05,703.05,0,0,0.25,0.25,0,0,0,9,1300,104.476763,421.150061,0,8,1125.306541,0,421.150061,104.476763,0,0,Short-Term (<=8 months),D - Never Full,One-Off Only
C18236,1377.40225,1,180,180,0,348.436666,0.142857,0.142857,0,0.428571,3,1,1500,251.870405,247.576103,0,7,1377.40225,348.436666,247.576103,251.870405,0,1,Short-Term (<=8 months),D - Never Full,One-Off Only
C18237,59.020085,0.909091,58.7,0,58.7,0,0.166667,0,0.166667,0,0,2,1500,160.904963,148.887545,0,12,59.020085,0,148.887545,160.904963,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18238,337.269567,0.888889,2125.84,2025.26,100.58,144.207417,0.888889,0.888889,0.111111,0.333333,3,39,1200,1586.507333,304.093968,0.2,9,337.269567,144.207417,304.093968,1586.507333,0,1,Mid-Term (9-11 months),C - Partial,Hybrid (Both)
C18239,15.978538,1,136.92,0,136.92,0,1,0,1,0,0,12,2500,132.182438,130.9779,0.181818,12,15.978538,0,130.9779,132.182438,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18240,0,0,140.4,0,140.4,0,1,0,1,0,0,12,2200,124.99276,312.343947,0,12,0,0,312.343947,124.99276,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18241,372.14586,1,643.01,0,643.01,0,1,0,1,0,0,41,1500,124.958137,205.066245,0,12,372.14586,0,205.066245,124.958137,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18242,130.484418,0.454545,1428.97,1428.97,0,0,0.25,0.25,0,0,0,3,7000,1444.388031,77.509848,0,12,130.484418,0,77.509848,1444.388031,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C18243,5134.553859,1,2502.34,669,1833.34,0,0.833333,0.083333,0.833333,0,0,67,6000,528.134435,25312.16069,0,12,5134.553859,0,8626.691541,528.134435,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C18244,944.346242,1,195,0,195,126.612663,1,0,1,0.166667,3,12,1000,599.901843,662.791956,0,12,944.346242,126.612663,662.791956,599.901843,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C18245,1367.284172,1,542.33,280.04,262.29,1790.86019,0.857143,0.714286,0.428571,0.428571,5,12,1500,1067.078079,500.726579,0,7,1367.284172,1790.86019,500.726579,1067.078079,0,1,Short-Term (<=8 months),D - Never Full,Hybrid (Both)
C18246,1418.899282,1,57.66,57.66,0,63.085612,0.25,0.25,0,0.25,3,3,1500,294.465506,294.22163,0,12,1418.899282,63.085612,294.22163,294.465506,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C18247,390.077505,0.636364,1156,1156,0,0,0.083333,0.083333,0,0,0,2,10500,1704.470909,247.289712,0,12,390.077505,0,247.289712,1704.470909,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C18248,0,0,37.65,0,37.65,0,0.25,0,0.25,0,0,3,1500,0,312.343947,0,12,0,0,312.343947,0,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18249,17.765052,0.636364,0,0,0,112.476618,0,0,0,0.083333,1,0,2200,200.061869,162.701658,0.25,12,17.765052,112.476618,162.701658,200.061869,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C18250,81.170395,0.818182,626.5,0,626.5,0,0.583333,0,0.5,0,0,7,2500,445.640989,112.818984,0.454545,12,81.170395,0,112.818984,445.640989,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18251,1378.110585,1,0,0,0,192.997392,0,0,0,0.083333,1,0,2500,2673.832747,675.477318,0.083333,12,1378.110585,192.997392,675.477318,2673.832747,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C18252,110.428278,1,624.72,0,624.72,0,1,0,0.833333,0,0,6,1000,494.968169,81.689039,1,6,110.428278,0,81.689039,494.968169,0,0,Short-Term (<=8 months),A - Always Full,Installments-Only
C18253,435.490797,1,0,0,0,58.565665,0,0,0,0.083333,2,0,500,220.136035,305.833099,0,12,435.490797,58.565665,305.833099,220.136035,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18254,676.771001,1,356.8,356.8,0,1213.388649,0.5,0.5,0,0.416667,13,15,1200,2042.747509,600.434653,0.166667,12,676.771001,1213.388649,600.434653,2042.747509,0,1,Full-Term (12 months),C - Partial,One-Off Only
C18255,1278.279881,1,15,15,0,0,0.083333,0.083333,0,0,0,1,1500,275.225729,436.116254,0,12,1278.279881,0,436.116254,275.225729,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C18256,111.539712,1,1364.86,0,1364.86,0,0.916667,0,0.833333,0,0,11,4000,1500.447193,150.868096,0.2,12,111.539712,0,150.868096,1500.447193,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18257,13.61768,0.909091,396,0,396,0,1,0,1,0,0,12,3000,392.233211,144.853589,0.818182,12,13.61768,0,144.853589,392.233211,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C18258,2935.397877,1,0,0,0,343.694226,0,0,0,0.333333,10,0,3000,949.675235,2723.330171,0,12,2935.397877,343.694226,2723.330171,949.675235,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18259,32.029579,0.727273,332.8,0,332.8,0,0.666667,0,0.666667,0,0,8,4000,485.225272,148.543097,0.625,12,32.029579,0,148.543097,485.225272,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C18260,11.720573,0.727273,109.44,0,109.44,0,0.666667,0,0.666667,0,0,8,2500,149.743686,106.73778,0.2,12,11.720573,0,106.73778,149.743686,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18261,73.064932,1,221.52,0,221.52,0,1,0,1,0,0,12,1500,210.01408,178.181993,0,12,73.064932,0,178.181993,210.01408,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18262,262.528147,1,234.98,0,234.98,0,0.916667,0,0.833333,0,0,15,1700,95.32519,188.4713,0,12,262.528147,0,188.4713,95.32519,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18263,2731.663846,0.833333,0,0,0,5724.953197,0,0,0,0.333333,4,0,8000,574.931823,541.703109,0,6,2731.663846,5724.953197,541.703109,574.931823,1,1,Short-Term (<=8 months),D - Never Full,Non-Purchaser
C18264,1004.441314,1,530.32,38,492.32,0,0.833333,0.083333,0.75,0,0,14,1000,737.914629,1040.035593,0,12,1004.441314,0,1040.035593,737.914629,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C18266,160.347859,1,0,0,0,36.943081,0,0,0,0.083333,1,0,500,407.588195,219.002184,0,12,160.347859,36.943081,219.002184,407.588195,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18267,772.008306,1,0,0,0,1428.576393,0,0,0,0.083333,3,0,1500,981.286103,263.394207,0.083333,12,772.008306,1428.576393,263.394207,981.286103,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C18268,0,0,271.56,0,271.56,0,1,0,1,0,0,12,2000,282.699746,312.343947,0,12,0,0,312.343947,282.699746,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18269,1601.393425,1,190,190,0,18.638559,0.25,0.25,0,0.083333,1,6,1500,182.637387,12496.86093,0,12,1601.393425,18.638559,8626.691541,182.637387,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C18270,3342.878215,0.818182,1368.7,1300,68.7,1594.327632,0.083333,0.083333,0.083333,0.083333,2,2,7500,9614.697558,1309.066961,0.111111,12,3342.878215,1594.327632,1309.066961,9614.697558,0,1,Full-Term (12 months),C - Partial,Hybrid (Both)
C18271,1321.645967,1,0,0,0,91.920629,0,0,0,0.083333,1,0,1500,317.384166,543.171342,0,12,1321.645967,91.920629,543.171342,317.384166,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18272,1079.462513,1,389.21,50,339.21,190.643054,0.916667,0.083333,0.916667,0.166667,2,12,1200,716.007476,804.760271,0,12,1079.462513,190.643054,804.760271,716.007476,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C18273,1917.89573,1,285.07,285.07,0,6084.858872,0.363636,0.363636,0,1.090909,28,6,3000,5692.682993,556.449635,0,11,1917.89573,6084.858872,556.449635,5692.682993,0,1,Mid-Term (9-11 months),D - Never Full,One-Off Only
C18274,870.802164,1,350,0,350,0,0.666667,0,0.666667,0,0,8,1200,213.014986,227.800157,0,12,870.802164,0,227.800157,213.014986,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18275,224.795583,1,240.74,0,240.74,0,0.666667,0,0.666667,0,0,9,1000,372.301242,218.717866,0,12,224.795583,0,218.717866,372.301242,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18276,8.80954,0.818182,114,0,114,0,0.666667,0,0.666667,0,0,8,4000,160.627029,86.700821,0.428571,12,8.80954,0,86.700821,160.627029,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18277,42.522715,0.818182,479.5,0,479.5,0,0.833333,0,0.833333,0,0,17,1000,585.31382,155.528119,0.9,12,42.522715,0,155.528119,585.31382,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C18278,568.690902,1,103.68,103.68,0,455.053644,0.083333,0.083333,0,0.083333,1,4,7500,1555.880234,264.213167,0,12,568.690902,455.053644,264.213167,1555.880234,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C18279,101.98974,1,1046.04,1046.04,0,0,0.916667,0.916667,0,0,0,11,1000,1139.660178,139.562971,0.875,12,101.98974,0,139.562971,1139.660178,0,0,Full-Term (12 months),B - Mostly Full,One-Off Only
C18280,617.496041,1,521.64,0,521.64,0,1,0,1,0,0,12,1500,269.919412,234.724653,0,12,617.496041,0,234.724653,269.919412,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18281,118.918332,0.833333,1151.64,365,786.64,0,0.833333,0.166667,0.5,0,0,8,2000,891.287913,70.63746,1,6,118.918332,0,70.63746,891.287913,0,0,Short-Term (<=8 months),A - Always Full,Hybrid (Both)
C18282,933.928303,1,0,0,0,570.718948,0,0,0,0.583333,19,0,2000,499.243053,358.446917,0,12,933.928303,570.718948,358.446917,499.243053,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18283,1743.826099,1,1630.07,0,1630.07,0,1,0,1,0,0,59,1500,1072.8864,7614.675316,0,12,1743.826099,0,7614.675316,1072.8864,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18284,2.140583,0.363636,238.92,0,238.92,0,1,0,1,0,0,12,2500,186.27345,35.518109,0,12,2.140583,0,35.518109,186.27345,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18285,18.973831,0.272727,88.96,0,88.96,0,0.166667,0,0.166667,0,0,2,1500,824.602684,132.06983,0,12,18.973831,0,132.06983,824.602684,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18286,7.554365,1,88.56,0,88.56,0,1,0,0.916667,0,0,12,1500,68.855232,73.081017,0.285714,12,7.554365,0,73.081017,68.855232,0,0,Full-Term (12 months),C - Partial,Installments-Only
C18287,1001.435526,1,0,0,0,1098.291504,0,0,0,0.142857,4,0,1200,174.569685,303.579585,0,7,1001.435526,1098.291504,303.579585,174.569685,1,1,Short-Term (<=8 months),D - Never Full,Non-Purchaser
C18288,651.55986,1,599.55,599.55,0,0,0.333333,0.333333,0,0,0,5,1800,199.706361,388.868388,0,12,651.55986,0,388.868388,199.706361,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C18289,97.299991,1,427.67,0,427.67,0,0.666667,0,0.666667,0,0,8,2500,557.777752,173.099027,0,12,97.299991,0,173.099027,557.777752,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18290,425.848048,1,0,0,0,697.854267,0,0,0,0.666667,11,0,500,327.627263,208.295476,0,12,425.848048,697.854267,208.295476,327.627263,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18291,248.626137,1,2635.25,2635.25,0,0,1,1,0,0,0,17,5000,2425.107514,193.086366,1,12,248.626137,0,193.086366,2425.107514,0,0,Full-Term (12 months),A - Always Full,One-Off Only
C18292,2046.306856,1,1942.39,1608.95,333.44,1488.710959,1,0.833333,0.666667,0.166667,4,26,4000,1400.972622,455.333953,0,12,2046.306856,1488.710959,455.333953,1400.972622,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C18293,341.73986,0.454545,0,0,0,2584.241719,0,0,0,0.416667,24,0,3000,1921.884285,190.229372,0.333333,12,341.73986,2584.241719,190.229372,1921.884285,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C18294,2064.106212,1,0,0,0,1497.565331,0,0,0,0.166667,4,0,3000,543.902356,647.508482,0,12,2064.106212,1497.565331,647.508482,543.902356,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18296,1127.633173,1,422.55,422.55,0,150.157754,0.333333,0.333333,0,0.083333,1,8,1200,167.203806,3078.97554,0,12,1127.633173,150.157754,3078.97554,167.203806,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C18297,135.119023,1,222,0,222,0,1,0,1,0,0,12,1700,147.646263,169.332847,0,12,135.119023,0,169.332847,147.646263,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C18298,1043.025044,1,576,0,576,48.874389,1,0,1,0.083333,1,24,1000,733.677722,1082.915299,0,12,1043.025044,48.874389,1082.915299,733.677722,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C18299,512.915157,0.818182,1799.45,497.75,1301.7,76.417858,0.75,0.25,0.666667,0.25,3,28,1500,1023.384336,177.146564,0.142857,12,512.915157,76.417858,177.146564,1023.384336,0,1,Full-Term (12 months),C - Partial,Hybrid (Both)
C18300,33.100875,0.888889,277.47,0,277.47,0,0.666667,0,0.555556,0,0,9,1500,194.180564,124.55425,0.142857,9,33.100875,0,124.55425,194.180564,0,0,Mid-Term (9-11 months),C - Partial,Installments-Only
C18301,2676.253141,0.909091,0,0,0,2832.570661,0,0,0,0.083333,2,0,3000,0,312.343947,0,12,2676.253141,2832.570661,312.343947,0,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C18302,0,0,123.1,0,123.1,0,0.75,0,0.75,0,0,9,4000,101.639354,312.343947,0,12,0,0,312.343947,101.639354,0,0,Full-Term (12 months),D - Never Full,Installments-Only
